"날짜","도시","노선번호","지하철역ID","지하철역명","승차승객수","하차승객수","시도","구군","동면","나머지주소"
"2016-01-01 00:00:00","서울","분당선","1863","구성","159195","157950","경기도","용인시","기흥구","마북동 460-3 구성역"
"2016-01-01 00:00:00","서울","분당선","1864","신갈","135889","129658","경기도","용인시","기흥구","신갈동 167 신갈역"
"2016-01-01 00:00:00","서울","분당선","1865","기흥","211633","203764","경기도","용인시","기흥구","구갈동 227-25 기흥역"
"2016-01-01 00:00:00","서울","분당선","1866","상갈","151372","144048","경기도","용인시","기흥구","상갈동 227-3 상갈역"
"2016-01-01 00:00:00","서울","분당선","1867","청명","125936","115385","경기도","수원시","영통구","영통동 1055 청명역"
"2016-01-01 00:00:00","서울","분당선","1868","영통","251100","256241","경기도","수원시","영통구","영통동 1055 영통역"
"2016-01-01 00:00:00","서울","분당선","1869","망포","351454","324928","경기도","수원시","영통구","영통동 1069 망포역"
"2016-01-01 00:00:00","서울","분당선","1870","매탄권선","123500","116230","경기도","수원시","영통구","매탄동 687-4 매탄권선역"
"2016-01-01 00:00:00","서울","분당선","1871","수원시청","314548","346721","경기도","수원시","권선구","권선동 1122 수원시청역"
"2016-01-01 00:00:00","서울","분당선","1872","매교","74830","73253","경기도","수원시","팔달구","매교동 283 매교역"
"2016-01-01 00:00:00","서울","일산선","1950","삼송","356731","339595","경기도","고양시","덕양구","삼송동 18-5 삼송역"
"2016-01-01 00:00:00","서울","일산선","1951","원당","353208","335583","경기도","고양시","덕양구","성사동 410-7 원당역"
"2016-01-01 00:00:00","서울","일산선","1952","화정","579888","604408","경기도","고양시","덕양구","화정동 1098 화정역"
"2016-01-01 00:00:00","서울","일산선","1953","대곡","38057","28366","경기도","고양시","덕양구","대장동 420-1 대곡역"
"2016-01-01 00:00:00","서울","일산선","1954","백석","315789","307445","경기도","고양시","일산동구","백석동 1538 백석역"
"2016-01-01 00:00:00","서울","일산선","1955","마두","247912","259570","경기도","고양시","일산동구","마두동 765-1 마두역"
"2016-01-01 00:00:00","서울","일산선","1956","정발산","268906","282701","경기도","고양시","일산동구","마두동 1123 정발산역"
"2016-01-01 00:00:00","서울","일산선","1957","주엽","277476","283874","경기도","고양시","일산서구","주엽동 166-7 주엽역"
"2016-01-01 00:00:00","서울","일산선","1958","대화","441476","363768","경기도","고양시","일산서구","대화동 2221 대화역"
"2016-01-01 00:00:00","서울","중앙선","1015","회기","827270","812584","서울특별시","동대문구","휘경동","317-101 회기역사"
"2016-01-01 00:00:00","서울","중앙선","1201","중랑","174016","165778","서울특별시","중랑구","중화동","73-7 중랑역사"
"2016-01-01 00:00:00","서울","중앙선","1202","상봉","157751","154933","서울특별시","중랑구","망우로","지하297"
"2016-01-01 00:00:00","서울","중앙선","1203","망우","229444","224043","서울특별시","중랑구","상봉동","172"
"2016-01-01 00:00:00","서울","중앙선","1204","양원","49903","49985","서울특별시","중랑구","망우동","269-5 양원역사"
"2016-01-01 00:00:00","서울","중앙선","1205","구리","397355","417262","경기도","구리시","인창동","244-2 구리역사"
"2016-01-01 00:00:00","서울","중앙선","1206","도농","253742","226372","경기도","남양주시","도농동","56-1 도농역"
"2016-01-01 00:00:00","서울","중앙선","1207","양정","23102","19174","경기도","남양주시","이패동","398-32 양정역"
"2016-01-01 00:00:00","서울","중앙선","1208","덕소","180419","181950","경기도","남양주시","와부읍","덕소리 590-17 덕소역"
"2016-01-01 00:00:00","서울","중앙선","1209","도심","71083","58958","경기도","남양주시","와부읍","도곡리 1024-2 도심역"
"2016-01-01 00:00:00","서울","중앙선","1210","팔당","17154","16172","경기도","남양주시","와부읍","팔당리 361 팔당역"
"2016-01-01 00:00:00","서울","중앙선","1211","운길산","28247","25465","경기도","남양주시","조안면","진중리 229-1 운길산역"
"2016-01-01 00:00:00","서울","중앙선","1212","양수","50604","50947","경기도","양평군","양서면","용담리 255-2"
"2016-01-01 00:00:00","서울","중앙선","1213","신원","6233","5079","경기도","양평군","양서면","신원역길 5-3"
"2016-01-01 00:00:00","서울","중앙선","1214","국수","20896","21422","경기도","양평군","양서면","국수리 258-25 국수역"
"2016-01-01 00:00:00","서울","중앙선","1215","아신","20567","20612","경기도","양평군","옥천면","아신역1길 23-3"
"2016-01-01 00:00:00","서울","중앙선","1216","오빈","8957","8514","경기도","양평군","옥천면","오빈리"
"2016-01-01 00:00:00","서울","중앙선","1217","양평","101492","100702","서울특별시","영등포구","양평동2가","33-79 양평역"
"2016-01-01 00:00:00","서울","중앙선","1218","원덕","10273","9633","경기도","양평군","양평읍","원덕흑천길 136"
"2016-01-01 00:00:00","서울","중앙선","1219","용문","72375","72219","경기도","양평군","용문면","다문리 736-13"
"2016-01-01 00:00:00","서울","장항선","1401","봉명","41606","40607","충청남도","천안시","동남구","봉명동 20-2 봉명역"
"2016-01-01 00:00:00","서울","장항선","1402","쌍용동","68579","63341","충청남도","천안시","서북구","쌍용동 426-3 쌍용역"
"2016-01-01 00:00:00","서울","장항선","1403","아산","69271","62362","충청남도","아산시","배방읍","장재리 268 아산역사"
"2016-01-01 00:00:00","서울","장항선","1405","배방","28104","27088","충청남도","아산시","배방읍","구령리 148-2 배방역"
"2016-01-01 00:00:00","서울","장항선","1407","온양온천","165250","165140","충청남도","아산시","온천동","56-9 온양온천역"
"2016-01-01 00:00:00","서울","장항선","1408","신창","36899","36346","충청남도","아산시","신창면","행목리 346-49 신창역"
"2016-01-01 00:00:00","서울","경의선","1262","공덕","50706","55394","서울특별시","마포구","공덕동","423-29 공덕역"
"2016-01-01 00:00:00","서울","경의선","1263","서강대","60411","58726","서울특별시","마포구","노고산동","112-5 서강대역"
"2016-01-01 00:00:00","서울","경의선","1265","가좌","114268","109591","서울특별시","서대문구","남가좌동","293-64 가좌역"
"2016-01-01 00:00:00","서울","경의선","1266","디지털미디어시티","61461","56935","서울특별시","은평구","증산동","223-25 6호선 디지털미디어시티역"
"2016-01-01 00:00:00","서울","경의선","1267","수색","62152","66292","서울특별시","은평구","수색동","81 수색역"
"2016-01-01 00:00:00","서울","경의선","1268","화전","46007","43342","경기도","고양시","덕양구","화전동 183-10 화전역"
"2016-01-01 00:00:00","서울","경의선","1270","행신","205054","196532","경기도","고양시","덕양구","행신동 812 행신역"
"2016-01-01 00:00:00","서울","경의선","1271","능곡","106996","100164","경기도","고양시","덕양구","토당동 454-3 능곡역"
"2016-01-01 00:00:00","서울","경의선","1272","곡산","14557","14100","경기도","고양시","일산동구","백석동 1185-1 곡산역"
"2016-01-01 00:00:00","서울","경의선","1273","백마","184711","171800","경기도","고양시","일산동구","백석동 92 백마역"
"2016-01-01 00:00:00","서울","경의선","1274","풍산","128841","122007","경기도","고양시","일산동구","풍동 1042 풍산역"
"2016-01-01 00:00:00","서울","경의선","1275","일산","260612","252792","경기도","고양시","일산서구","일산동 655-691 일산역"
"2016-01-01 00:00:00","서울","경의선","1276","탄현","216595","208235","경기도","고양시","일산서구","덕이동 270"
"2016-01-01 00:00:00","서울","경의선","1278","운정","135345","124571","경기도","파주시","야당동","299-4 운정역사"
"2016-01-01 00:00:00","서울","경의선","1279","금릉","134275","130447","경기도","파주시","금촌동","605-1 금릉역사"
"2016-01-01 00:00:00","서울","경의선","1280","금촌","200102","195044","경기도","파주시","금촌동","329-355 금촌역"
"2016-01-01 00:00:00","서울","경의선","1282","월롱","53943","60526","경기도","파주시","월롱면","위전리 168-3"
"2016-01-01 00:00:00","서울","경의선","1283","파주","33170","23903","경기도","파주시","파주읍","봉암리 487-4 파주역"
"2016-01-01 00:00:00","서울","경의선","1284","문산","176910","173780","경기도","파주시","문산읍","문산리 17-14 문산역"
"2016-01-01 00:00:00","서울","경춘선","1311","신내","17223","18227","서울특별시","중랑구","망우동","320 신내역사"
"2016-01-01 00:00:00","서울","경춘선","1312","갈매","10198","10118","경기도","구리시","갈매동","경춘북로 229"
"2016-01-01 00:00:00","서울","경춘선","1313","별내","62281","59959","경기도","남양주시","별내동","182-5 별내역사"
"2016-01-01 00:00:00","서울","경춘선","1314","퇴계원","94643","85566","경기도","남양주시","퇴계원면","퇴계원리 218-142 퇴계원역"
"2016-01-01 00:00:00","서울","경춘선","1315","사릉","94171","89343","경기도","남양주시","진건읍","진건우회로 72-8"
"2016-01-01 00:00:00","서울","경춘선","1316","금곡","39233","37766","경기도","남양주시","금곡동","687-4"
"2016-01-01 00:00:00","서울","경춘선","1317","평내호평","156453","151614","경기도","남양주시","평내동","660 평내호평역"
"2016-01-01 00:00:00","서울","경춘선","1318","천마산","32450","30573","경기도","남양주시","화도음","묵현리"
"2016-01-01 00:00:00","서울","경춘선","1319","마석","92564","96846","경기도","남양주시","화도읍","마석중앙로 83-14"
"2016-07-01 00:00:00","서울","5호선","2545","군자","331004","369226","서울특별시","광진구","능동","275-5"
"2016-01-01 00:00:00","서울","경춘선","1320","대성리","23557","22998","경기도","가평군","청평면","대성리 393-3 대성리역"
"2016-01-01 00:00:00","서울","경춘선","1321","청평","68665","62963","경기도","가평군","청평면","청평리 174 청평역"
"2016-01-01 00:00:00","서울","경춘선","1322","상천","9966","8695","경기도","가평군","청평면","상천리 1260-1"
"2016-01-01 00:00:00","서울","경춘선","1323","가평","61902","65859","경기도","가평군","가평읍","달전리 603-2 가평역사"
"2016-01-01 00:00:00","서울","경춘선","1324","굴봉산","6639","7335","강원도","춘천시","남산면","백양리 588-30 굴봉산역"
"2016-01-01 00:00:00","서울","경춘선","1325","백양리","12277","11785","강원도","춘천시","남산면","강촌리 680-7 백양리역_엘리시안강촌"
"2016-01-01 00:00:00","서울","경춘선","1326","강촌","19964","17443","강원도","춘천시","남산면","강촌리 산88-2"
"2016-01-01 00:00:00","서울","경춘선","1327","김유정","12120","13863","강원도","춘천시","신동면","증리 859-3 김유정역"
